weak_jj ._. ._. best_rb caption_nn ever_rb,joy
tweet_nns simply_rb wonderful_jj ._. lust_nn great_jj song_nn,joy
bing_vbg carb_nns netflix_nnp ,_, nap_vbg instead_rb exercise_vbg ,_, sweatpant_nns every_dt day_nn ._. happy_jj holiday_nns !_.,joy
watch_vbg movie_nn man_nn lot_nn tattoo_nns mom_nn go_vbz i_prp bet_vb stay_nn strong_jj tattoo_vbd wrist_nns mom_nn,joy
i_prp wan_vbp na_to today_nn wear_vb favorite_jj shades_nns get_vb stone_vbn,joy
justin_nnp houston_nnp really_rb incredible_jj season_nn ._. one_cd guy_nn joy_nn watch_vb week_nn week_nn ._.,joy
morning_nn ,_, i_prp thankful_jj amazing_jj church_nn i_prp get_vbp apart_rb ._. thank_vb redrockschurch_vbp,joy
cute_jj someone_nn talk_nns something_nn like_vbp theyre_vbp excited_jj tell_vb,joy
girl_nnp im_nnp love_nnp peypey_nnp,joy
grandma_nn email_nns i_prp lol_vbp,joy
loving_jj beautiful_jj heliotrope_nn herb_nn garden_nn arboretum_nn ._. purple_jj flower_nns garden_vbg ?_.,joy
call_vb i_prp rock_nn stone_vbd fuck_nn,joy
maria_nn jepsen_nn love_nn,joy
thanks_nns give_vbg back_rp k_nn community_nn,joy
i_prp like_vbp guy_nns,joy
i_prp feel_vbp good_jj today_nn,joy
zayn_nnp was_nnp freezing_nnp cold_jj so_nnp liam_nnp hug_vbd him_nnp warm_nnp him_nnp this_nnp so_nnp cute_nnp artistoftheyearhma_nnp one_cd direction_nn,joy
lot_nn kid_nns country_nns call_vbp mom_nns mum_vbp .._: america_nnp time_nn call_vbp mom_nn complain_vb lol_nn,joy
alexis_nnp arsenal_nnp -lrb-_-lrb- i_prp come_vbd league_nn i_prp love_vbp ,_, fantastic_jj club_nn ,_, great_jj friend_nns top_jj coach_nn really_rb car_nn,joy
celebrate_vbg inspiring_jj moment_nns community_nn ._. todays_nnp look_vb back_rb,joy
someone_nn buy_vb i_prp whole_jj harry_nnp potter_nnp series_nn dvd_nn watch_vbp i_prp,joy
beautiful_jj snowy_jj day_nn eve_nn vienna_nnp ._. music_nn ,_, jollity_nns ,_, friend_nns ._.,joy
hope_nnp time_nn favourite_jj boy_nn amazing_jj christmas_nnp family_nn love_nnp xx_vbp,joy
prop_nns rich_nnp gannon_nnp call_vbg disrespectful_jj ,_, disgraceful_jj ,_, immature_jj ,_, entitle_vbn young_jj cleveland_nnp browns_nnps,joy
sweat_vb i_prp though_in,joy
i_prp love_vbp much_jj,joy
know_vbp fitness_nn christmas_nns watch_vbg world_nns strongest_jjs man_nn tv_nn 5_cd,joy
i_prp really_rb dont_jj know_vbp just_rb love_vb song_nn ._. lust_nn love_vbp,joy
end_vbg boy_nn start_vbg,joy
beautiful_jj day_nn bay_nnp area_nnp,joy
love_nn boy_nns much_rb oh_uh god_nnp bless_vbp america_nnp licmiami_nnp sun_nnp life_nnp stadium_nnp,joy
i_prp like_vbd video_nn all_nnp hoodie_nnp allen_nnp ft._nn ed_nnp sheeran_nnp cover_nnp,joy
this_nnp so_nnp adorable_nnp they_nnp supposed_jj fight_nn,joy
aww_nnp i_prp shouldnot_vbp grow_vb,joy
i_prp text_nn back_rb ,_, better_rb honor_vbn mean_vbz freaking_nn special_jj i_prp ._.,joy
idea_nn vacation_nn !_.,joy
lol_nnp best_jjs part_nn black_jj sheep_nnp chris_nnp farley_nnp get_vbz stage_nn hahah_nn,joy
know_vbd love_vbd home_nn go_vbd place_nn person_nn ._.,joy
?_. i_prp friend_nn act_vbz cute_jj ?_.,joy
se_fw largo_fw lover_nn .._:,joy
spreadingholidaycheerwithmere_nnp plea_nns read_vbp lovely_jj christmas_nns mere_nnp please_vb open_vb picture_nn,joy
i_prp wan_vbp na_to go_vb shampan_nnp not_rb acceptable_jj go_vb jack_nn jone_nns lol_nn,joy
go_vb head_nn pay_nn mine_nn ,_, tell_vbp dad_nn come_vbg get_vb like_in min_nns lol_nn,joy
thanks_nns !_. happy_jj new_jj year_nn whether_in !_.,joy
i_prp love_vbp stranger_nns smile_vbp i_prp i_prp smile_vbp back_rb nice_jj stranger_nn smile_vbg moment_nn,joy
i_prp love_vbp try_vbp fight_vbp i_prp not_rb swole_nn douchee_nn bag_nn ._. i_prp box_vbd year_nns bruh_vbp ,_, get_vbd no_dt chance_nn ?_. i_prp mean_vbp ._. ._. try_vb,joy
whatever_wdt want_vbp just_rb lmk_nn ,_, ill_nnp get_vb ._. lol_nnp i_prp love_vbp cousin_nn ._.,joy
tweet_vb i_prp kocham_jj cie_nn ?_. mean_vbz love_vbp polish_nn,joy
come_vbz sport_nns package_nns xd_nn ._. consider_vbg bpl_nnp ,_, fa_nnp cup_nnp next_jj season_nn champion_nns league_nn game_nns worth_nn ._.,joy
absolutely_rb able_jj top_jj ,_, hell_nn year_nn ?_. 5_cd askjoey_nn,joy
?_. theory_nn im_nnp sick_jj .._: ?_. logical_jj though_in !_. love_vbp i_prp,joy
hair_nn really_rb red_jj rn_nn i_prp like_vbp,joy
cat_nn sad_jj fear_vbz might_md not_rb stay_vbg power_nn require_vbn stick_vb new_nnp year_nns resolution_nns ._.,joy
i_prp love_vbp,joy
lot_nns fun_nn twitter_nn today_nn competition_nn christmas_nn givaway_nn fun_nn juicetou_nn win_vb ?_.,joy
target_nn didnot_vbz ask_vb id_nn lol_nn either_cc get_vbg old_jj lazy_jj,joy
lolol_nn well_nn .._: least_jjs ya_prp turn_vbd head_nn around_in time_nn ._.,joy
hi_uh ,_, i_prp love_vbp ,_, amazing_jj ._.,joy
lmao_nn struggle_nn i_prp ._.,joy
good_jj decision_nn disable_vb comment_nns ,_, i_prp hope_vbp hater_nns stop_vb rude_jj make_vbz happy_jj ._. 1_cd,joy
love_nn time_nn love_nn television_nn,joy
i_prp game_nn good_jj game_nn good_jj game_nn good_jj game_nn screw_vb good_jj game_nn play_vb ?_. good_jj game_nn good_jj game_nn coach_nn,joy
hey_uh thanks_nns help_vbg i_prp get_vb ,_, youtube_nnp ._. appreciation_nn feeling_nns happen_vbg within_in i_prp ._.,joy
i_prp ever_rb write_vb one_cd love_vbz next_jj ?_. lol_nnp another_dt nigga_nn love_vbz catch_vb,joy
holiday_nn hint_nns delouse_vbp anyone_nn might_md come_vb home_nn spray_vbg hose_nn oak_nn tree_nn,joy
lord_nnp create_vbd dick_nn ball_nns i_prp just_rb admire_vbg work_nn ._.,joy
i_prp fall_nn break_nn ._. feel_vb better_jjr miss_vbd last_jj night_nn,joy
bless_vbn sunday_nnp everyone_nn !_.,joy
i_prp know_vbp d_nn,joy
brown_nns show_vbd defensively_rb first_jj half_nn ._. shaw_nnp well_rb third_jj string_nn rookie_nn quarterback_nn ,_, not_rb high_jj please_vb ._.,joy
get_vbg nail_nns make_vbz i_prp feel_vb like_in new_jj person_nn,joy
i_prp want_vbp see_vb ur_nn wedding_nn mine_jj bc_nn probably_rb mine_jj prince_nn lazy_jj go_vb lol_nn,joy
maggie_nnp deborah_nnp drama_nn hilarious_jj right_rb now_rb,joy
thank_vb lord_nnp insta_nnp beauty_nnp app_nn yes_uh mess_vbg around_rb watch_vbg bears_nnps game_nn ._.,joy
trap_nn wit_nn yay_nn night_nn day_nn young_jj nigga_nns like_in spray_nn ak_nns,joy
damn_rb love_vbp,joy
i_prp love_vbp watch_vbg movie_nns base_vbn bible_nn ._. i_prp tend_vbp understand_vb happen_vbd lot_nn better_jjr,joy
?_. eii_nnp ?_. wow_nn ._. i_prp need_vbp one_cd lol_nn cut_vb stuff_nn,joy
nice_jj day_nn beach_nn today_nn ._. whatd_nnp u_fw 1_cd,joy
tell_vb sayed_fw hi_uh love_vbp megan_vb,joy
watson_nnp followxfollow_nnp bubba_nnp watsons_nnp adorable_jj son_nn now_rb equally_rb adorable_jj sister_nn usa_nn today_nn,joy
hiphop_nnp morning_nn .._: yessir_nn ._. never_rb early_rb day_nn music_nn ._. hiphop_nnp music_nn wizkhalifa_nn,joy
pretty_rb day_nn,joy
i_prp love_vbp,joy
friend_nn ask_vbz want_vbp drink_vb week_nn night_nn,joy
give_vbz i_prp much_jj hope_nn,joy
good_jj day_nn columbus_nn friend_nns one_cd line_nn coffee_nnp,joy
havenot_nnp hope_nn everyone_nn enjoy_vbg time_nn,joy
?_. i_prp bae_fw just_rb bone_nn pop_vbg contest_nn lol_nn fun_nn,joy
glory_nn god_nn ._.,joy
dear_nnp god_nnp ,_, thank_vb wake_vbg i_prp ._. thank_vb give_vbg i_prp health_nn ._. thank_vb everything_nn i_prp ._. thank_vb,joy
thanks_nns wonderful_jj gift_nns 1_cd thanks_nns alot_in guy_nns ._.,joy
love_vbp deserve_vbp,joy
andrewarwind_nnp andrewanavara_nnp 1_cd,joy
go_vbg dm_nn nikkus_nns ,_, cool_vbp,joy
luckiest_jjs person_nn entire_jj planet_nn person_nn love_vbp decide_vbz love_vb back_rb,joy
never_rb really_rb no_dt i_prp tho_fw ._. ._. kinda_nn hopeful_nn,joy
style_nn black_jj expensive_jj,joy
?_. i_prp look_vbp eye_nns i_prp forget_vbp hurt_vbz ._.,joy
one_nn ever_rb make_vbn i_prp feel_vb way_nn,joy
donot_vbp just_rb know_vb rembrandt_nn francisdrake_nn 6_cd,joy
i_prp love_vbp much_jj babe_nn make_vbp i_prp happy_jj,joy
-lrb-_-lrb- just_rb give_vb i_prp advil_nns sunglass_nns ill_nnp knock_vb couch_nn no_dt problem_nn ._. yupp_nnp today_nn old_jj,joy
faithbased_jj relationship_nn cool_jj ._. i_prp mean_vbp ,_, walk_vbg beside_in someone_nn faith_nn just_rb praise_vbg god_nnp,joy
friendship_nn come_vbz level_nns sass_vbp insult_nns inappropriate_jj sexual_jj humor_nn ._.,joy
i_prp hope_vbp packers_nnps get_vbp smack_vbn else_rb new_jj lol_nn,joy
donot_vbp like_in pizza_nn donot_vbp need_nn life_nn,joy
i_prp love_vbp one_cd !_. camandnash_nnp happybithdaynash_nnp x_cc,joy
happy_jj birthday_nn saan_nn ,_, obviously_rb never_rb want_vbd photo_nn,joy
bae_nnp come_vbn i_prp watchin_nn lion_nn king_nn bae_nnp horny_nn i_prp mufasa_vbp just_rb die_vbn bae_nnp parent_nns arenot_vbp home_nn i_prp fuck_vbg,joy
yesterday_nn little_jj cousin_nn sneeze_vbd sister_nns back_rb thats_rb i_prp love_vbp,joy
think_vb positive_jj positive_jj thing_nns will_vbp happen_vb ._.,joy
small_jj dog_nns snooze_vbg large_jj place_nns,joy
happy_jj birthday_nn !_. i_prp thibk_vbp pic_nn capture_vbz wit_nn charm_nn !_.,joy
cute_jj call_vbp i_prp mar_fw,joy
yeah_nn ,_, i_prp think_vbp i_prp need_vb see_vb ._. remarkable_jj achievement_nn ._. lot_nns amazing_jj ._. lot_nns baffle_vbg ._.,joy
hold_vbg iphone_nnp plus_cc hand_nn hold_vbg dick_nn minute_nn later_rb isnot_vbd greatest_jjs confidence_nn booster_nns,joy
._. lust_nn boss_nn yes_rb love_vb song_nn,joy
always_rb hook_vbg i_prp guy_nns .._: ._. luckycharm_nn,joy
i_prp live_vb beside_rb loui_nns come_vbz home_nn tour_nn i_prp bake_vb something_nn ?_. throw_vb welcome_jj home_nn party_nn,joy
brain_nn either_cc head_nn ,_, youd_nn know_vbp best_rb ._. love_nn happen_vbz -lrb-_-lrb-,joy
last_jj sunday_nnp ive_nnp get_vbd bless_vbn year_nn indeed_rb salute_vbp,joy
ever_rb look_vbp person_nn date_vbg just_rb think_vb truly_rb lucky_jj donot_vbp ever_rb want_vb lose_vb,joy
keep_vb hand_nns warm_jj booty_nn bob_nns,joy
finished_jj reading_nn youth_nnp ministry_nnp postchristian_nnp world_nnp ._. excellent_jj read_nn challenge_nn !_.,joy
spend_vb hour_nns look_vbg smile_nn,joy
donot_nn know_vbp heart_nn ,_, ive_nnp pretty_rb happy_jj fayne_nn year_nn well_rb,joy
sometimes_rb gif_nns calum_nn without_in open_vbg bc_nn donot_fw even_rb open_vb know_vb cute_jj,joy
winter_nnp walk_vbz best_jjs ,_, ti_vbz season_nn jolly_jj xx_nn,joy
love_vbp i_prp youll_vb get_vb i_prp,joy
loving_jj life_nn atm_nn fun_nn past_jj week_nns past_jj month_nns put_vbn together_rb,joy
thanks_nns man_nn ill_rb motivation_nn also_rb,joy
wink_nn wasnot_nn suppose_vbn haha_nn,joy
hit_vbg buzzer_nn beater_nn k_nn one_cd best_jjs feeling_nns ever_rb,joy
someone_nn try_vbd give_vb i_prp mixtape_nn i_prp tell_vbd i_prp didnot_vbp mix_nn tape_nns i_prp trade_vb ahahahah_nn,joy
?_. love_nn ?_. camandnash_nnp two_cd make_vbn far_rb deserve_vbp world_nn x_nn,joy
i_prp never_rb listen_vb whole_jj song_nn bc_nn i_prp get_vbp tire_vbn seconds_nns lol_in,joy
love_nn u_nn much_jj baby_nn,joy
i_prp miss_vbg hero_nn 7_cd,joy
need_md sebastian_vb friend_nns yes_rb let_vbz friend_nns,joy
blush_vbz brightly_rb heart_nn,joy
thanks_nns follow_vbp ._. i_prp look_vbp forward_rb read_vbg tweet_nns 1_cd,joy
no_dt greater_jjr honour_nn ,_, another_dt person_nn want_vb share_vb life_nn,joy
thanks_nns shoutout_nn !_. well_rb sure_jj give_vb lisa_nnp hifive_jj !_. 1_cd,joy
thank_vb much_nnp ._. mean_vbz me_nnp than_nnp imagine_vbp 1_cd,joy
ask_vbp freestyle_vb literally_rb rap_nn song_nn album_nn,joy
just_rb tell_vb i_prp love_vbp i_prp,joy
happy_jj birthday_nn bb_nn !_. i_prp hope_vbp celebrate_vb fly_vb i_prp love_vbp !_.,joy
happy_jj birthday_nn ._. i_prp think_vbp cute_jj,joy
i_prp just_rb make_vb first_jj lol_nn,joy
french_jj santa_nnp i_prp feel_vbg like_in ive_nnp angel_nn year_nn,joy
i_prp want_vbp go_vb dubai_vb .._: lol_nn dnxhsjxvsu_nn,joy
not_rb give_vbg christmas_nnp present_nns competition_nn ,_, year_nn ,_, mom_nn win_vbd ._.,joy
i_prp need_vbp go_vb back_rb house_vb get_vbd snack_nns,joy
bestie_jjs yall_nn song_nn come_vbn,joy
i_prp love_vbp much_jj,joy
i_prp feel_vbp better_jjr,joy
love_nn work_vbg sundays_nnp tbh_nn,joy
good_jj time_nn,joy
.._: well_rb very_rb famous_jj sailor_nn 5_cd,joy
dolphin_nns win_vbp cowboy_nns lose_vb good_jj sunday_nnp,joy
i_prp love_vbp,joy
?_. hi_nn want_vbp know_vb incredible_jj person_nn always_rb make_vbp i_prp happy_jj i_prp love_vbp much_rb,joy
nothing_nn better_jjr just_rb talk_vbg earth_nn,joy
happybirthdaynashfromgreece_nnp hope_vbp best_jjs day_nn life_nn today_nn love_vbp ya_prp,joy
love_vbp know_vbp love_vb i_prp ?_. 2_cd,joy
i_prp love_vbp love_nn love_nn grateful_jj ._. just_rb appreciate_vbp,joy
i_prp love_vbp much_rb i_prp miss_vbp every_dt single_jj day_nn,joy
alws_jj pleasure_nn spnd_vb sum_nn time_nn wth_vb pc_nn ._. ._. s_nns last_jj sunday_nnp go_vbd awsum_nn memorable_jj,joy
laugh_vbd way_nn much_jj tonight_nn,joy
i_prp love_vbp anything_nn ._.,joy
xmas_nnp party_nn ._.,joy
haha_nn like_in defera_nn reason_nn ,_, although_in i_prp usually_rb prefer_vbp shoot_vbn trb_nn 1_cd,joy
happy_jj holiday_nns !_. let_vbz sure_jj connect_vb talk_vb love_nn !_.,joy
put_vb hand_nns air_nn loving_jj tonight_nn,joy
?_. djkingassassin_nn beyonce_nnp jay_nnp z_nnp take_vb iceland_nnp partition_nn singer_nn husband_nn ja_nn .._: ?_.,joy
haha_nn teasing_nn ,_, yeah_vbp quite_rb tweet_nn ._.,joy
mum_nnp park_nn youll_nn three_cd year_nns old_jj birthday_nn ._. little_jj -lrb-_-lrb- touch_vbg head_nn ive_nnp get_vbd two_cd ear_nn,joy
i_prp love_vbp steve_nnp bribe_nns come_vb staff_nn meeting_nns chipotle_nn ._. i_prp really_rb love_vb ._.,joy
friend_nn pull_vbz funny_jj shit_nn,joy
best_jjs friend_nn ._. i_prp best_jjs time_nns worst_jjs time_nns ._.,joy
i_prp squiddly_rb diddly_rb holiday_nn,joy
i_prp canot_vbp get_vb ilysm_nn ?_.,joy
whatever_wdt gunna_nn good_jj day_nn today_nn 1_cd,joy
i_prp actually_rb think_vbp amarillos_nnp bigger_jjr ,_, not_rb much_jj though_in ._. haha_nnp,joy
king_nnp country_nnp the_nnp proof_nnp love_nn nowplaying_jj listenlive_nn,joy
lol_nn u_fw hah_fw joke_nn,joy
happy_jj birthday_nn nash_nn i_prp canot_vbp believe_vb thank_vb everything_nn i_prp love_vbp much_jj,joy
no_dt worry_nns mate_vbp !_. yep_nnp good_jj one_cd thanks_nns ,_, hope_vbp u_nn gooden_nn !_.,joy
look_vbg picture_nn phone_nn didnot_nn skateboarding_nnp look_vbz like_in lol_nn,joy
every_dt squad_nn get_vbd group_nn chat_nn lol_nn,joy
mood_nn hug_nn chicken_nn nugget_nns,joy
anushthan_nnp !_. day_nns gujarati_nnp music_nnp festival_nnp .._: great_jj experience_nn perform_vb gujarati_nnp music_nnp .._: ._. a._nn ._. ._.,joy
just_rb look_vbp smh_nnp clothes_nns ure_nn man_nn u_fw love_nn ?_. u_nn stay_vb nake_nn,joy
thing_nns .._: better_jjr gamesjournalist_nn though_in gamergate_nn,joy
donot_nnp nobody_nn text_nn call_vb phone_nn every_dt i_prp mess_vbg cut_nn lol_nn,joy
party_nn kid_nn wear_vbg beer_nn costume_nn keep_vbd yell_vbg cannabalism_nn !_. drink_vbd beer_nn ._.,joy
photo_nnp sarahseeandersen_nn hope_nnp everyone_nn enjoy_vbd holiday_nns eat_vbd many_jj cookie_nns i_prp ._.,joy
bae_fw talk_vbg u_nn u_nn realize_vbp cute_jj,joy
birds_nnp flying_nnp high_nnp know_nnp i_prp feel_vbp ._. ._.,joy
i_prp canot_vbp stop_vb manic_jj laughter_nn know_vbp !_. deathstroke_nns,joy
-lrb-_-lrb- dad_nnp support_nn group_nn hi_nn ,_, dad_nn hi_nn dad_nn ,_, dad_nn room_nn break_nns laughter_nn dad_nns start_vbz build_vbg shed_vbn together_rb,joy
family_nn supernatural_nnp ._. happy_jj holiday_nns ,_, spnfamily_nn ._.,joy
i_prp hope_vbp youve_nn send_vbd nu_nn ._. ._. alright_jj enter_vbp wazzap_nn,joy
i_prp feel_vbp like_in gabe_nnp hammad_nnp just_rb read_vbg tweet_nns just_rb laugh_vbg,joy
haha_nnp bf_nn gamer_nn ._. appreciate_vb show_nns movie_nns d_nn i_prp hand_nn ,_, tvshow_nns like_in ._. ._. life_nn ._. lol_nn !_.,joy
i_prp heart_nn chocolate_nn milk_nn sippie_nn cup_nns,joy
happy_jj birthday_nn nash_nnp i_prp wish_vbp best_jjs life_nn one_cd day_nn i_prp lorena_nnp grier_nnp happybirthdaynashfrombrazil_nnp,joy
deep_jj meaningful_jj,joy
everything_nn i_prp god_nnp give_vbd i_prp,joy
change_vbd life_nn ._. i_prp love_vbp prince_nn ._. hbdnash_nn happybirthdaynashfromcolombia_nnp ?_. x_nn,joy
bae_fw basketball_nn game_nn,joy
i_prp donot_vbp know_vb i_prp didnot_vbp plan_nn tootie_nn stuff_nn begin_vbg lol_nn ._. ._. everything_nn wouldve_nn together_rb,joy
i_prp get_vbd ?_.,joy
dad_nn just_rb surprise_vbd i_prp come_vbd way_nn job_nn give_vb i_prp bday_nn gift_nn,joy
love_nn hanne_nn,joy
bless_vbn inspirational_jj sister_nns around_in i_prp readiness_nn,joy
collect_vbn !_. think_vb better_jjr ?_. gameinsight_nn androidgame_nns android_nn,joy
cute_jj thing_nns cute_jj ._. guy_nns bishy_nns merman_nns bathtub_nns,joy
??_in ?_. follow_vb i_prp ?_. make_vb i_prp happy_jj i_prp love_vbp,joy
beautiful_jj picture_nn ._. young_jj harry_nn little_jj lux_nn ._. look_vbp cute_jj,joy
freezing_nn cold_jj ,_, famished_jj drive_vbn around_in circle_nns ._. finally_rb find_vbn something_nn open_jj eat_vb ._. feed_vb me_nnp humans_nnps !_.,joy
funny_jj joke_nn best_jjs,joy
thanks_nns come_vbd last_jj night_nn celebrate_vb early_jj birthday_nn love_nn ._. grand_nnp,joy
this_nnp my_nnp fav_nnp pic_nnp nash_nn camandnash_nn,joy
free_jj nigga_nn,joy
smile_vbg eachother_nn,joy
good_jj good_jj 1_cd,joy
ppl_nn tweet_vbg stuff_nn just_rb get_vb attention_nn ._. lol_nn pep_nn,joy
easy_jj make_vb vegetable_nn lentil_nn soup_nn 1_cd,joy
love_nn nash_vbp happybirthdaynash_nnp,joy
i_prp love_vbp i_prp weird_jj ._.,joy
i_prp love_vbp little_jj ball_nn light_nn much_rb ?_.,joy
man_nn get_vbd ta_nn love_vbp i_prp like_in ._. lol_nn ?_.,joy
ainot_nnp nothing_nnp wrong_jj little_jj bit_nn chocolate_nn,joy
elf_nn n_nn rly_rb good_jj !_. ive_nnp lot_nn n_nn r_nn pretty_rb nice_jj just_rb dont_jj maybelline_nn sticky_jj,joy
dog_nn jab_vbg i_prp throat_nn paw_nn i_prp canot_vbp move_vb cause_vb sleep_vbg nowthatslove_nn,joy
lmao_nnp canot_vbp make_vb filet_nn ,_, mermaid_nn,joy
ill_rb just_rb love_vb kim_nn taeyeon_nn sound_vbz better_jjr,joy
weather_nn make_vbz i_prp happy_jj,joy
i_prp love_vbp,joy
whenever_nnp i_prp remember_vbp i_prp think_vbp ocean_nns sunrise_nns shooting_jj star_nns billow_vbg romantic_jj snow_nn ._. oh_uh lover_nn,joy
i_prp weird_jj cocky_jj smile_nn,joy
i_prp want_vbp go_vb mall_nn,joy
i_prp feel_vbp privilege_nn,joy
i_prp love_vbp twitter_nn bc_nn become_vb friend_nns w_vb anyone_nn without_in even_rb know_vbg look_vbp like_in old_jj,joy
first_nnp sunday_nnp i_prp get_vbp sleep_vb watch_vb football_nn,joy
thank_vb god_nn dad_nn handy_jj man_nn able_jj fix_vb car_nn,joy
hope_nnp fav_nns amazing_jj christmas_nn !_. important_jj family_nn time_nn !_. mines_nnp amazing_jj i_prp hope_vbp,joy
amarabbq_nnp hope_vbp everyone_nn happy_jj christmas_nnp look_vbg forward_rb see_vbg everyone_nn choose_vbd dine_vb christmas_nnp .._:,joy
??_in i_prp love_vbp sleep_vbg much_jj,joy
weve_rb tell_vbn play_vbg rita_nnp lynch_nnp ,_, rd_nn jan._nnp ._. look_vbg,joy
no_dt matter_nn old_jj get_vbp i_prp always_rb love_vb,joy
small_jj ,_, chill_nn group_nn good_jj friend_nns best_jjs thing_nn ever_rb,joy
i_prp love_vbp much_rb,joy
everyone_nn something_nn wear_vb new_nnp year_nns except_in i_prp lol_vbp,joy
someone_nn block_vbz ,_, end_vb timeline_nn,joy
dear_nnp please_vb good_jj i_prp,joy
nice_jj little_jj bar_nn south_nn spain_nnp play_vbg something_nn i_prp need_vbp ._.,joy
lovely_jj ._. daria_nnp like_in sergei_nnp katia_nnp combine_vbn ._. liza_nnp beautiful_jj ._. spit_vbg image_nn iilia_nnp,joy
eagles_nnps weak_jj schedule_nn arent_jj gon_vbg na_to make_vb playoff_nns hahahah_vbp,joy
??_in hi_nnp ?_. big_jj dream_nn i_prp love_vbp much_rb,joy
boy_nn hook_nns answer_nns homework_nn forget_vbd,joy
i_prp get_vbd suck_vbn last_jj ._. get_vbd i_prp ._. nest_nn lol_nn ._.,joy
happy_jj birthday_nn i_prp dog_nns 5_cd,joy
thanks_nns crateandbarrel_nn flexible_jj gift_nn option_nns .._: -lrb-_-lrb- wine_nn bags_nn ring_nn dish_nns 5_cd,joy
mom_nn home_nn best_jjs feeling_nn ever_rb !_. make_vbz i_prp sto_nn strong_jj !_.,joy
hatred_nn brady_nnp always_rb make_vbz i_prp laugh_nn ._. get_vbz expressive_jj ._.,joy
i_prp just_rb like_vbp ,_, i_prp compete_vbp strongman_nn not_rb fat_nn !_. happy_jj new_jj year_nn alan_nnp,joy
just_rb love_vb i_prp,joy
maybe_rb i_prp believe_vb ._. i_prp donot_vbp know_vb ._. maybe_rb just_rb trippin_rb hard_jj rn_nn,nervous
please_nn want_vbp reach_vb k_nn new_jj year_nn,nervous
donot_nnp know_vb try_vbg verymerrychristmas_nnp sourz_nnp mojito_nnp smirnoffgold_nnp ?_.,nervous
donot_nnp worry_vbp i_prp ,_, go_vb worry_vb eyebrow_nns worrying_nnp about_nnp eyebrow_nns biggest_nnp priority_nnp life_nnp,nervous
maggie_nn vs_cc deborah_nn get_vb drag_vbn north_rb korea_vb carter_nn ?_.,nervous
someone_nn help_vb i_prp ._.,nervous
?_. i_prp need_vbp ._. ?_. mom_nn,nervous
donot_nn understand_vb go_vbp friend_nn friend_nn like_in shit_nn friend_nns life_nn,nervous
?_. oomf_nn confuse_vbz shit_nn i_prp,nervous
need_vbn finish_vb cleaning_nn room_nn,nervous
twitter_nnp stull_nn get_vbd i_prp tire_vbd !_.,nervous
i_prp donot_vbp take_vb no_dt one_nn serious_jj anymore_rb,nervous
watch_vbg aladdin_nnp ._. i_prp wonder_vbp face_nn concerned_jj whole_jj time_nn ._.,nervous
i_prp run_vbd ex_fw day_nn ,_, hit_vbd reverse_rb ,_, run_vbd ._.,nervous
i_prp confuse_vbd,nervous
so_nnp logan_vb ruppert_nn choose_vbg nastiest_jjs sex_nn date_vbg ._. ._. sorrynotsorry_nn,nervous
phone_nn yr_nns ._. now_rb decide_vbz crack_vb,nervous
damn_jj i_prp get_vbd ta_nn wash_vb uniform_nn,nervous
go_vbn not_rb,nervous
head_nn big_jj mess_nn right_rb now_rb,nervous
toto_nnp ,_, ive_nnp get_vbd feeling_nn not_rb kansas_nnp anymore_rb ._.,nervous
something_nn break_vbd .._:,nervous
i_prp really_rb donot_vbp wan_nn na_to talk_vb,nervous
back_rb twerk_vb today_nn not_rb ready_jj lol_nn,nervous
not_rb go_vbg college_nn bruh_nn shit_nn stressful_jj,nervous
gdi_nn get_vbd ruin_vb goal_nn not_rb new_jj group_nn stan_vb year_nn ._.,nervous
i_prp seen_vbg yall_nn middle_nn night_nn wat_nns gon_vbg na_to kill_vb i_prp try_vbg i_prp just_rb want_vbp ._.,nervous
pm_nn need_vbz roll_vb around_rp i_prp go_vb tf_nn home_nn,nervous
jealous_jj,nervous
i_prp love_vbp please_vb not_rb ignore_vb i_prp,nervous
tiara_nn gold_nn annoy_vbz i_prp smh_vbp,nervous
i_prp really_rb need_vbp something_nn,nervous
unless_in i_prp get_vbd cute_jj outfit_nn,nervous
harry_nn style_nns best_jjs friend_nn not_rb shut_vb please_vb follow_vb finally_rb send_vb u_fw joke_nns sappy_jj stuff_nn novel_nn i_prp,nervous
idk_nn u_nn ignore_vbg i_prp ._. whats_nnp wrong_jj i_prp ?_.,nervous
mom_nn make_vbz try_vb clothes_nns hate_vbp,nervous
everyone_nn wear_vbg winter_nn coat_nns just_rb wear_vbg long_jj sleeve_nn tee_nn wrong_jj i_prp ._. ._. ?_.,nervous
u_fw mad_jj !_. just_rb true_jj !_.,nervous
fuck_vbg stuff_vbn i_prp,nervous
im_nnp screaming_nnp,nervous
application_nns gon_vbg na_to kill_vb i_prp,nervous
start_vbn nothing_nn ,_, i_prp hungry_jj ._. ._.,nervous
find_vbg song_nns dance_vb dad_nn hard_jj,nervous
i_prp understand_vbp ,_, .._: good_jj job_nn ,_, ass_nn,nervous
fire_vbd bitch_nn like_in job_nn doe_nn ._.,nervous
i_prp online_jj shopping_nn problem_nn ,_, wanelo_jj app_nn isnot_nn help_vbg ._.,nervous
dear_nnp steamsale_nnp ,_, im_nnp not_rb go_vbg fall_vb .._: except_in transistor_nnp ._. rogue_nnp legacy_nnp ._. dishonored_nnp ._. super_nnp meat_nnp boy_nnp ._. .._:,nervous
